time,frequency,confidence
89.900,380.192,0.613527
90.000,350.490,0.961341
90.100,330.590,0.280043
90.200,304.414,0.970584
90.300,379.672,0.477258
90.400,344.876,0.967335
90.500,386.837,0.916897
90.600,414.910,0.823188
90.700,352.423,0.932338
90.800,405.871,0.899180
90.900,388.839,0.934891
91.000,403.244,0.929240
91.100,385.965,0.939734
91.200,438.109,0.303145
91.300,346.059,0.952318
91.400,348.243,0.946867
91.500,347.642,0.952145
91.600,349.748,0.965976
91.700,348.788,0.962849
91.800,350.571,0.954294
91.900,351.515,0.941257
92.000,351.315,0.955957
92.100,352.332,0.937628
92.200,394.082,0.908405
92.300,235.901,0.404934
92.400,317.310,0.917376
92.500,301.926,0.973209
92.600,318.497,0.945402
92.700,315.642,0.969722
92.800,303.440,0.960560
92.900,327.516,0.952643
93.000,313.710,0.955217
93.100,303.976,0.972771
93.200,322.579,0.941817
93.300,316.122,0.964567
93.400,301.328,0.971482
93.500,304.759,0.985299
93.600,329.301,0.923737
93.700,302.229,0.951188
93.800,288.415,0.963085
93.900,285.309,0.975070
94.000,286.546,0.950392
94.100,287.851,0.962428
94.200,266.541,0.954125
94.300,262.673,0.967934
94.400,264.110,0.554797
94.500,261.253,0.556622
94.600,278.540,0.469265
94.700,283.073,0.811675
94.800,286.757,0.880742
94.900,291.483,0.397954
95.000,1767.765,0.167476
95.100,305.136,0.054755
95.200,1199.850,0.049481
95.300,893.545,0.061357
95.400,238.672,0.756871
95.500,272.481,0.961260
95.600,293.526,0.865845
95.700,352.542,0.960021
95.800,354.088,0.976556
95.900,354.974,0.958901
96.000,353.180,0.959171
96.100,347.448,0.875062
96.200,300.540,0.940377
96.300,304.856,0.959216
96.400,284.668,0.956682
96.500,286.384,0.892152
96.600,264.449,0.946343
96.700,284.256,0.936248
96.800,278.018,0.964832
96.900,280.135,0.934740
97.000,284.704,0.971420
97.100,281.033,0.940824
97.200,286.426,0.955702
97.300,287.258,0.970694
97.400,287.775,0.972134
97.500,299.328,0.916370
97.600,303.052,0.962833
97.700,352.776,0.890215
97.800,301.733,0.976638
97.900,345.246,0.627640
98.000,99.400,0.131603
98.100,282.110,0.929450
98.200,284.700,0.968366
98.300,285.345,0.961415
98.400,322.510,0.401145
98.500,300.640,0.956585
98.600,345.045,0.845068
98.700,304.104,0.972544
98.800,353.063,0.791370
98.900,284.823,0.961796
99.000,288.278,0.960560
99.100,285.422,0.807706
99.200,267.372,0.933818
99.300,267.199,0.945555
99.400,252.613,0.881033
99.500,291.367,0.887860
99.600,310.466,0.940666
99.700,314.135,0.924924
99.800,323.163,0.862777
99.900,302.665,0.973070
100.000,323.526,0.932348
100.100,304.193,0.976131
100.200,406.050,0.810625
100.300,343.959,0.957373
100.400,352.576,0.950466
100.500,349.629,0.956509
100.600,349.364,0.931162
100.700,351.275,0.932861
100.800,431.279,0.865261
100.900,316.012,0.885832
101.000,342.329,0.934274
101.100,349.870,0.946731
101.200,351.284,0.948051
101.300,349.442,0.912599
101.400,353.024,0.934685
101.500,301.474,0.867388
101.600,314.197,0.880850
101.700,277.906,0.948400
101.800,310.975,0.755409
101.900,264.724,0.945583
102.000,290.632,0.647234
102.100,283.105,0.885866
102.200,314.110,0.724551
102.300,263.890,0.935995
102.400,260.420,0.959487
