time,frequency,confidence
59.400,339.261,0.911144
59.500,275.314,0.470688
59.600,281.963,0.962503
59.700,326.704,0.933532
59.800,305.711,0.974765
59.900,307.539,0.969529
60.000,318.229,0.949208
60.100,310.709,0.948045
60.200,305.284,0.984405
60.300,323.578,0.958240
60.400,313.735,0.946986
60.500,306.805,0.963135
60.600,329.520,0.962065
60.700,316.549,0.946607
60.800,309.583,0.950695
60.900,285.201,0.918362
61.000,294.589,0.854666
61.100,282.055,0.954074
61.200,301.619,0.805366
61.300,328.771,0.717915
61.400,277.360,0.964065
61.500,261.252,0.836186
61.600,272.992,0.944149
61.700,271.181,0.937701
61.800,278.858,0.916728
61.900,280.412,0.396050
62.000,274.028,0.928150
62.100,277.937,0.788730
62.200,281.706,0.775376
62.300,281.481,0.799339
62.400,278.818,0.741460
62.500,84.960,0.105268
62.600,595.818,0.050030
62.700,288.783,0.099591
62.800,82.546,0.078952
62.900,589.880,0.074752
63.000,1296.233,0.014855
63.100,941.184,0.025573
63.200,288.039,0.120915
63.300,32.191,0.038737
63.400,289.353,0.720965
63.500,311.368,0.875265
63.600,356.636,0.961498
63.700,370.183,0.920728
63.800,277.099,0.300563
63.900,344.096,0.879939
64.000,353.155,0.961124
64.100,326.222,0.896444
64.200,329.943,0.978117
64.300,323.082,0.611462
64.400,314.472,0.715133
64.500,319.583,0.937289
64.600,312.170,0.962331
64.700,305.502,0.726787
64.800,136.946,0.542320
64.900,290.407,0.946132
65.000,315.605,0.950538
65.100,303.362,0.427862
65.200,330.865,0.874071
65.300,306.633,0.883103
65.400,315.322,0.921038
65.500,302.714,0.964528
65.600,312.315,0.960515
65.700,345.222,0.948726
65.800,349.849,0.978084
65.900,349.974,0.974039
66.000,368.764,0.892758
66.100,370.368,0.952389
66.200,352.580,0.959827
66.300,349.919,0.975795
66.400,362.567,0.924193
66.500,371.410,0.898697
66.600,372.163,0.862588
66.700,373.204,0.847913
66.800,750.831,0.296656
66.900,351.512,0.969704
67.000,397.173,0.514486
67.100,341.866,0.884518
