time,frequency,confidence
79.100,312.169,0.965127
79.200,317.769,0.907829
79.300,322.965,0.931364
79.400,310.235,0.953060
79.500,347.364,0.956739
79.600,354.550,0.971574
79.700,377.638,0.731251
79.800,359.678,0.933376
79.900,407.031,0.901187
80.000,395.601,0.926852
80.100,399.187,0.860858
80.200,423.005,0.912777
80.300,385.491,0.956830
80.400,390.680,0.873379
80.500,398.994,0.807194
80.600,395.472,0.833970
80.700,393.230,0.900383
80.800,393.950,0.954298
80.900,388.939,0.953427
81.000,390.452,0.946923
81.100,392.197,0.944382
81.200,392.612,0.951507
81.300,390.831,0.945153
81.400,391.699,0.950725
81.500,391.911,0.954208
81.600,387.346,0.941420
81.700,388.915,0.951522
81.800,396.723,0.940790
81.900,399.772,0.875095
82.000,401.734,0.901443
82.100,404.439,0.778151
82.200,416.830,0.872479
82.300,376.722,0.951618
82.400,432.626,0.765664
82.500,396.731,0.833581
82.600,360.743,0.886875
82.700,413.543,0.778641
82.800,355.625,0.947713
82.900,350.186,0.547384
83.000,318.523,0.846654
83.100,327.311,0.948066
83.200,334.911,0.877882
83.300,355.052,0.974893
83.400,354.797,0.976022
83.500,354.418,0.979963
83.600,354.006,0.971016
83.700,355.550,0.965778
83.800,354.626,0.982269
83.900,356.097,0.964449
84.000,353.981,0.980949
84.100,354.856,0.982709
84.200,352.484,0.952858
84.300,354.746,0.975375
84.400,356.730,0.949665
84.500,373.856,0.905556
84.600,387.542,0.930262
84.700,402.711,0.742048
84.800,400.117,0.779316
84.900,389.197,0.857456
85.000,814.087,0.707415
85.100,397.075,0.844543
85.200,399.137,0.865673
85.300,815.722,0.710980
85.400,392.160,0.811357
85.500,359.885,0.875234
85.600,419.400,0.685777
85.700,345.479,0.968842
85.800,396.985,0.630771
85.900,307.928,0.964775
86.000,361.765,0.465114
86.100,309.451,0.969621
86.200,325.608,0.603814
86.300,289.108,0.905184
86.400,291.136,0.946168
86.500,293.727,0.898519
86.600,313.925,0.946376
86.700,310.723,0.949032
86.800,324.437,0.953203
86.900,315.623,0.961329
87.000,310.950,0.959193
87.100,329.149,0.960592
87.200,316.922,0.943332
87.300,316.009,0.951929
87.400,329.299,0.965394
87.500,317.364,0.927710
87.600,321.355,0.917981
87.700,333.991,0.969414
87.800,314.338,0.911091
87.900,333.515,0.648916
88.000,304.041,0.921634
88.100,303.907,0.890992
88.200,299.591,0.711516
88.300,295.609,0.948565
88.400,293.120,0.934066
88.500,293.428,0.798972
88.600,293.736,0.905281
88.700,292.222,0.874897
88.800,288.432,0.659756
88.900,68.874,0.236092
89.000,298.876,0.311268
89.100,36.315,0.325662
89.200,290.863,0.055579
89.300,260.249,0.545214
89.400,265.667,0.811170
89.500,292.249,0.953739
89.600,334.406,0.889479
