time,frequency,confidence
89.500,332.033,0.903729
89.600,350.751,0.647823
89.700,329.883,0.932464
89.800,325.692,0.886390
89.900,338.455,0.920704
90.000,326.659,0.908999
90.100,334.230,0.939397
90.200,322.912,0.944572
90.300,342.078,0.921180
90.400,324.422,0.908307
90.500,358.881,0.594655
90.600,335.614,0.951496
90.700,345.068,0.964042
90.800,346.666,0.965101
90.900,362.735,0.942611
91.000,385.478,0.933683
91.100,395.992,0.886343
91.200,329.031,0.889874
91.300,335.613,0.943703
91.400,346.760,0.973740
91.500,344.637,0.949994
91.600,347.497,0.952201
91.700,348.996,0.932746
91.800,334.532,0.919668
91.900,346.782,0.938742
92.000,348.616,0.887021
92.100,339.739,0.911045
92.200,348.972,0.927669
92.300,344.289,0.913669
92.400,342.841,0.947102
92.500,349.744,0.951562
92.600,345.057,0.940615
92.700,351.196,0.951082
92.800,340.229,0.919110
92.900,349.614,0.952128
93.000,345.507,0.948868
93.100,346.783,0.961247
93.200,350.181,0.958528
93.300,345.173,0.945285
93.400,347.549,0.949186
93.500,346.519,0.951432
93.600,331.964,0.498923
93.700,341.288,0.628400
93.800,344.243,0.838908
93.900,345.808,0.848619
94.000,346.321,0.938426
94.100,345.999,0.928816
94.200,344.309,0.871530
94.300,342.867,0.826872
94.400,342.126,0.892853
94.500,342.386,0.701263
94.600,325.465,0.513312
94.700,325.193,0.617549
94.800,306.284,0.239411
94.900,305.171,0.346866
95.000,338.167,0.298118
95.100,43.768,0.175593
95.200,334.625,0.380386
95.300,382.860,0.221198
95.400,128.287,0.319606
95.500,356.048,0.568703
95.600,43.279,0.290532
95.700,274.809,0.156694
95.800,330.479,0.024282
95.900,235.801,0.470449
96.000,276.229,0.920143
96.100,344.376,0.938155
96.200,351.368,0.949373
96.300,347.124,0.965911
96.400,342.272,0.964026
96.500,347.281,0.964390
96.600,347.890,0.956261
96.700,353.390,0.964551
96.800,344.097,0.886810
96.900,327.698,0.937474
97.000,302.128,0.263923
97.100,330.790,0.851743
97.200,293.165,0.762526
97.300,354.871,0.912065
97.400,381.869,0.858993
97.500,338.291,0.931934
97.600,288.914,0.819043
97.700,345.760,0.967684
97.800,349.621,0.975266
97.900,348.470,0.958172
98.000,348.210,0.948585
98.100,306.418,0.850490
98.200,340.938,0.938750
98.300,297.699,0.954357
98.400,323.858,0.495041
98.500,346.127,0.970354
98.600,342.337,0.622546
98.700,290.417,0.940300
98.800,321.139,0.903325
98.900,425.114,0.917787
99.000,384.293,0.955441
99.100,403.551,0.937700
99.200,342.866,0.286411
99.300,235.060,0.645582
99.400,313.849,0.859059
99.500,411.945,0.862353
99.600,336.458,0.922499
99.700,392.535,0.583083
99.800,345.121,0.955654
99.900,321.513,0.779986
100.000,367.486,0.454631
100.100,319.019,0.913672
100.200,354.288,0.841324
100.300,306.829,0.467645
100.400,292.441,0.428429
100.500,331.987,0.940717
100.600,341.615,0.963681
100.700,343.066,0.969885
100.800,341.953,0.962596
100.900,339.605,0.862468
101.000,337.478,0.722450
101.100,342.060,0.881496
101.200,341.722,0.906769
101.300,339.665,0.790744
101.400,341.675,0.855140
101.500,337.056,0.849935
101.600,302.728,0.951182
101.700,345.939,0.952480
101.800,397.486,0.782940
101.900,348.817,0.962863
102.000,350.077,0.982410
102.100,315.852,0.873315
102.200,330.010,0.962013
102.300,271.010,0.924578
102.400,269.238,0.676186
102.500,253.079,0.963299
102.600,260.243,0.954295
102.700,254.036,0.904737
102.800,281.764,0.955906
102.900,277.858,0.896068
103.000,280.602,0.805544
103.100,348.221,0.900901
103.200,323.909,0.973974
103.300,342.954,0.951559
103.400,312.696,0.973020
103.500,340.194,0.905138
103.600,324.570,0.930496
103.700,331.458,0.902978
103.800,346.315,0.972910
103.900,347.369,0.959862
104.000,348.518,0.942496
104.100,346.978,0.950823
104.200,350.246,0.905281
104.300,699.678,0.535993
104.400,320.337,0.948909
104.500,316.209,0.365378
104.600,296.106,0.622452
104.700,318.726,0.902089
104.800,350.526,0.351961
104.900,333.969,0.944898
